catalog,series,nside,delta_disc_mas,cdf
ucac4,before,64,8.692999999999998,0.37091293820830534
ucac4,before,64,8.708,0.37157927933426926
ucac4,before,64,8.722999999999999,0.3722507070337138
ucac4,before,64,8.741,0.3729170481596777
ucac4,before,64,8.758,0.3735833892856416
ucac4,before,64,8.776,0.37424973041160553
ucac4,before,64,8.793,0.37491607153756945
ucac4,before,64,8.811,0.3755824126635333
ucac4,before,64,8.829,0.3762538403629779
ucac4,before,64,8.846,0.3769201814889418
ucac4,before,64,8.862,0.3775865226149057
ucac4,before,64,8.879999999999999,0.3782528637408696
ucac4,before,64,8.900000000000002,0.3789192048668335
ucac4,before,64,8.916,0.3795855459927974
ucac4,before,64,8.933,0.38025188711876134
ucac4,before,64,8.948,0.38092331481820585
ucac4,before,64,8.965,0.38158965594416977
ucac4,before,64,8.982999999999999,0.3822559970701337
ucac4,before,64,9.001,0.38292233819609756
ucac4,before,64,9.02,0.3835886793220615
ucac4,before,64,9.04,0.3842550204480254
ucac4,before,64,9.058,0.3849213615739893
ucac4,before,64,9.075,0.3855927892734338
ucac4,before,64,9.094,0.38625913039939774
ucac4,before,64,9.113999999999999,0.38692547152536166
ucac4,before,64,9.131,0.3875918126513256
ucac4,before,64,9.15,0.38825815377728945
ucac4,before,64,9.167,0.38892449490325337
ucac4,before,64,9.184,0.38959592260269793
ucac4,before,64,9.199000000000002,0.39026226372866185
ucac4,before,64,9.219,0.3909286048546257
ucac4,before,64,9.236999999999998,0.39159494598058964
ucac4,before,64,9.258,0.39226128710655356
ucac4,before,64,9.276,0.3929276282325174
ucac4,before,64,9.294,0.39359396935848134
ucac4,before,64,9.312999999999999,0.3942653970579259
ucac4,before,64,9.33,0.3949317381838898
ucac4,before,64,9.347,0.3955980793098537
ucac4,before,64,9.364999999999998,0.3962644204358176
ucac4,before,64,9.384,0.39693076156178153
ucac4,before,64,9.402000000000001,0.39759710268774545
ucac4,before,64,9.418000000000001,0.39826853038718996
ucac4,before,64,9.434000000000001,0.3989348715131539
ucac4,before,64,9.454999999999998,0.3996012126391178
ucac4,before,64,9.471,0.40026755376508166
ucac4,before,64,9.488999999999999,0.4009338948910456
ucac4,before,64,9.506,0.4016002360170095
ucac4,before,64,9.525000000000002,0.4022665771429734
ucac4,before,64,9.543,0.40293800484241793
ucac4,before,64,9.562999999999999,0.40360434596838185
ucac4,before,64,9.579,0.40427068709434577
ucac4,before,64,9.597,0.4049370282203097
ucac4,before,64,9.614,0.40560336934627356
ucac4,before,64,9.632,0.4062697104722375
ucac4,before,64,9.647,0.4069360515982014
ucac4,before,64,9.668,0.40760747929764596
ucac4,before,64,9.684,0.4082738204236098
ucac4,before,64,9.701,0.40894016154957374
ucac4,before,64,9.721,0.40960650267553766
ucac4,before,64,9.737,0.41027284380150153
ucac4,before,64,9.757000000000001,0.41093918492746545
ucac4,before,64,9.775,0.41161061262691
ucac4,before,64,9.792,0.41227695375287393
ucac4,before,64,9.811000000000002,0.4129432948788378
ucac4,before,64,9.831,0.4136096360048017
ucac4,before,64,9.848,0.41427597713076564
ucac4,before,64,9.868,0.41494231825672956
ucac4,before,64,9.885,0.4156086593826934
ucac4,before,64,9.904,0.416280087082138
ucac4,before,64,9.921,0.4169464282081019
ucac4,before,64,9.940999999999999,0.4176127693340658
ucac4,before,64,9.957,0.4182791104600297
ucac4,before,64,9.975,0.4189454515859936
ucac4,before,64,9.993,0.41961179271195753
ucac4,before,64,10.011,0.4202781338379214
ucac4,before,64,10.028,0.42094956153736596
ucac4,before,64,10.047000000000002,0.4216159026633299
ucac4,before,64,10.066999999999998,0.4222822437892938
ucac4,before,64,10.083,0.42294858491525766
ucac4,before,64,10.1,0.4236149260412216
ucac4,before,64,10.118000000000002,0.4242812671671855
ucac4,before,64,10.136,0.42495269486663007
ucac4,before,64,10.155,0.42561903599259393
ucac4,before,64,10.172,0.42628537711855785
ucac4,before,64,10.19,0.42695171824452177
ucac4,before,64,10.206999999999999,0.4276180593704857
ucac4,before,64,10.227,0.42828440049644956
ucac4,before,64,10.242999999999999,0.4289507416224135
ucac4,before,64,10.26,0.42962216932185804
ucac4,before,64,10.277000000000001,0.4302885104478219
ucac4,before,64,10.294,0.4309548515737858
ucac4,before,64,10.31,0.43162119269974975
ucac4,before,64,10.330000000000002,0.43228753382571367
ucac4,before,64,10.352,0.43295387495167753
ucac4,before,64,10.373999999999999,0.43362021607764145
ucac4,before,64,10.395,0.434291643777086
ucac4,before,64,10.413,0.43495798490304993
ucac4,before,64,10.431,0.4356243260290138
ucac4,before,64,10.447,0.4362906671549777
ucac4,before,64,10.465,0.43695700828094164
ucac4,before,64,10.485999999999999,0.43762334940690556
ucac4,before,64,10.504999999999999,0.43829477710635006
ucac4,before,64,10.524999999999999,0.438961118232314
ucac4,before,64,10.543,0.4396274593582779
ucac4,before,64,10.559999999999999,0.44029380048424177
ucac4,before,64,10.577000000000002,0.4409601416102057
ucac4,before,64,10.599999999999998,0.4416264827361696
ucac4,before,64,10.619,0.44229282386213353
ucac4,before,64,10.636,0.44296425156157804
ucac4,before,64,10.653,0.44363059268754196
ucac4,before,64,10.673999999999998,0.4442969338135059
ucac4,before,64,10.69,0.4449632749394698
ucac4,before,64,10.704,0.44562961606543366
ucac4,before,64,10.724,0.4462959571913976
ucac4,before,64,10.74,0.44696738489084215
ucac4,before,64,10.76,0.44763372601680607
ucac4,before,64,10.776,0.44830006714276993
ucac4,before,64,10.796000000000001,0.44896640826873385
ucac4,before,64,10.815,0.4496327493946978
ucac4,before,64,10.835999999999999,0.45029909052066164
ucac4,before,64,10.850999999999999,0.45096543164662556
ucac4,before,64,10.869000000000002,0.4516368593460701
ucac4,before,64,10.886,0.45230320047203404
ucac4,before,64,10.902000000000001,0.4529695415979979
ucac4,before,64,10.92,0.4536358827239618
ucac4,before,64,10.941,0.45430222384992575
ucac4,before,64,10.962,0.45496856497588967
ucac4,before,64,10.975999999999999,0.45563490610185353
ucac4,before,64,10.994,0.4563063338012981
ucac4,before,64,11.01,0.456972674927262
ucac4,before,64,11.029,0.4576390160532259
ucac4,before,64,11.048,0.4583053571791898
ucac4,before,64,11.07,0.4589716983051537
ucac4,before,64,11.087,0.45963803943111764
ucac4,before,64,11.105999999999998,0.46030946713056214
ucac4,before,64,11.125,0.46097580825652607
ucac4,before,64,11.143,0.46164214938249
ucac4,before,64,11.163,0.4623084905084539
ucac4,before,64,11.181000000000001,0.46297483163441777
ucac4,before,64,11.2,0.4636411727603817
ucac4,before,64,11.221,0.4643075138863456
ucac4,before,64,11.241,0.4649789415857902
ucac4,before,64,11.262,0.46564528271175404
ucac4,before,64,11.284000000000002,0.46631162383771796
ucac4,before,64,11.303,0.4669779649636819
ucac4,before,64,11.323,0.46764430608964574
ucac4,before,64,11.343999999999998,0.46831064721560967
ucac4,before,64,11.364999999999998,0.4689769883415736
ucac4,before,64,11.386,0.46964841604101815
ucac4,before,64,11.407,0.470314757166982
ucac4,before,64,11.427000000000001,0.47098109829294593
ucac4,before,64,11.448999999999998,0.47164743941890985
ucac4,before,64,11.469999999999999,0.4723137805448738
ucac4,before,64,11.491,0.47298012167083764
ucac4,before,64,11.509,0.4736515493702822
ucac4,before,64,11.525,0.4743178904962461
ucac4,before,64,11.545000000000002,0.47498423162221004
ucac4,before,64,11.57,0.4756505727481739
ucac4,before,64,11.59,0.4763169138741378
ucac4,before,64,11.610000000000001,0.47698325500010175
ucac4,before,64,11.629000000000001,0.4776495961260656
ucac4,before,64,11.651,0.47832102382551017
ucac4,before,64,11.670000000000002,0.4789873649514741
ucac4,before,64,11.689999999999998,0.479653706077438
ucac4,before,64,11.708,0.4803200472034019
ucac4,before,64,11.729,0.4809863883293658
ucac4,before,64,11.749,0.4816527294553297
ucac4,before,64,11.767,0.4823241571547743
ucac4,before,64,11.786999999999999,0.48299049828073815
ucac4,before,64,11.807,0.48365683940670207
ucac4,before,64,11.83,0.484323180532666
ucac4,before,64,11.848,0.4849895216586299
ucac4,before,64,11.870000000000001,0.4856558627845938
ucac4,before,64,11.892,0.4863222039105577
ucac4,before,64,11.908999999999999,0.48699363161000225
ucac4,before,64,11.928,0.4876599727359661
ucac4,before,64,11.953,0.48832631386193004
ucac4,before,64,11.972000000000001,0.48899265498789396
ucac4,before,64,11.989999999999998,0.4896589961138579
ucac4,before,64,12.009,0.49032533723982175
ucac4,before,64,12.031,0.49099167836578567
ucac4,before,64,12.052,0.4916631060652302
ucac4,before,64,12.07,0.49232944719119415
ucac4,before,64,12.091,0.492995788317158
ucac4,before,64,12.113,0.49366212944312193
ucac4,before,64,12.134,0.49432847056908585
ucac4,before,64,12.154000000000002,0.4949948116950497
ucac4,before,64,12.176,0.4956662393944943
ucac4,before,64,12.197,0.4963325805204582
ucac4,before,64,12.213999999999999,0.4969989216464221
ucac4,before,64,12.233999999999998,0.497665262772386
ucac4,before,64,12.251999999999999,0.4983316038983499
ucac4,before,64,12.274000000000001,0.4989979450243138
ucac4,before,64,12.294,0.49966428615027775
ucac4,before,64,12.313,0.5003357138497223
ucac4,before,64,12.335,0.5010020549756862
ucac4,before,64,12.355000000000004,0.50166839610165
ucac4,before,64,12.377,0.502334737227614
ucac4,before,64,12.396,0.5030010783535779
ucac4,before,64,12.416,0.5036674194795419
ucac4,before,64,12.437999999999999,0.5043337606055057
ucac4,before,64,12.457,0.5050051883049502
ucac4,before,64,12.478,0.5056715294309142
ucac4,before,64,12.497,0.5063378705568781
ucac4,before,64,12.517,0.5070042116828419
ucac4,before,64,12.538,0.5076705528088059
ucac4,before,64,12.558,0.5083368939347698
ucac4,before,64,12.578999999999999,0.5090083216342143
ucac4,before,64,12.597999999999999,0.5096746627601783
ucac4,before,64,12.619,0.5103410038861421
ucac4,before,64,12.639000000000001,0.5110073450121061
ucac4,before,64,12.659,0.51167368613807
ucac4,before,64,12.68,0.5123400272640338
ucac4,before,64,12.699000000000002,0.5130063683899978
ucac4,before,64,12.721,0.5136777960894423
ucac4,before,64,12.738,0.5143441372154062
ucac4,before,64,12.759,0.5150104783413701
ucac4,before,64,12.777999999999999,0.515676819467334
ucac4,before,64,12.8,0.5163431605932979
ucac4,before,64,12.825,0.5170095017192619
ucac4,before,64,12.846,0.5176758428452257
ucac4,before,64,12.868,0.5183472705446703
ucac4,before,64,12.887000000000002,0.5190136116706342
ucac4,before,64,12.906999999999996,0.5196799527965981
ucac4,before,64,12.927000000000001,0.520346293922562
ucac4,before,64,12.949000000000002,0.5210126350485259
ucac4,before,64,12.972999999999999,0.5216789761744898
ucac4,before,64,12.994999999999997,0.5223504038739344
ucac4,before,64,13.016,0.5230167449998983
ucac4,before,64,13.037,0.5236830861258622
ucac4,before,64,13.058,0.5243494272518261
ucac4,before,64,13.081000000000001,0.52501576837779
ucac4,before,64,13.100000000000001,0.5256821095037539
ucac4,before,64,13.120000000000001,0.5263484506297178
ucac4,before,64,13.141,0.5270198783291623
ucac4,before,64,13.165,0.5276862194551263
ucac4,before,64,13.184000000000001,0.5283525605810901
ucac4,before,64,13.206,0.529018901707054
ucac4,before,64,13.228,0.529685242833018
ucac4,before,64,13.253,0.5303515839589819
ucac4,before,64,13.272,0.5310230116584265
ucac4,before,64,13.295,0.5316893527843903
ucac4,before,64,13.315000000000001,0.5323556939103542
ucac4,before,64,13.337,0.5330220350363182
ucac4,before,64,13.355,0.533688376162282
ucac4,before,64,13.376,0.5343547172882459
ucac4,before,64,13.396,0.5350210584142099
ucac4,before,64,13.418,0.5356924861136544
ucac4,before,64,13.438000000000002,0.5363588272396183
ucac4,before,64,13.459,0.5370251683655822
ucac4,before,64,13.483,0.5376915094915461
ucac4,before,64,13.506,0.5383578506175101
ucac4,before,64,13.529,0.5390241917434739
ucac4,before,64,13.549,0.5396905328694378
ucac4,before,64,13.571,0.5403619605688824
ucac4,before,64,13.591999999999999,0.5410283016948463
ucac4,before,64,13.613999999999999,0.5416946428208101
ucac4,before,64,13.636999999999999,0.5423609839467741
ucac4,before,64,13.659000000000002,0.543027325072738
ucac4,before,64,13.68,0.5436936661987019
ucac4,before,64,13.701,0.5443650938981465
ucac4,before,64,13.724,0.5450314350241103
ucac4,before,64,13.744,0.5456977761500743
ucac4,before,64,13.771999999999998,0.5463641172760382
ucac4,before,64,13.793,0.547030458402002
ucac4,before,64,13.818000000000001,0.547696799527966
ucac4,before,64,13.844,0.5483631406539299
ucac4,before,64,13.866,0.5490345683533744
ucac4,before,64,13.888,0.5497009094793384
ucac4,before,64,13.908,0.5503672506053022
ucac4,before,64,13.93,0.5510335917312662
ucac4,before,64,13.950000000000001,0.5516999328572301
ucac4,before,64,13.972999999999999,0.5523662739831939
ucac4,before,64,13.996,0.5530326151091579
ucac4,before,64,14.018999999999998,0.5537040428086024
ucac4,before,64,14.039000000000001,0.5543703839345663
ucac4,before,64,14.059000000000001,0.5550367250605303
ucac4,before,64,14.086,0.5557030661864941
ucac4,before,64,14.106000000000002,0.556369407312458
ucac4,before,64,14.125,0.557035748438422
ucac4,before,64,14.149000000000001,0.5577071761378665
ucac4,before,64,14.168,0.5583735172638304
ucac4,before,64,14.19,0.5590398583897943
ucac4,before,64,14.209999999999999,0.5597061995157582
ucac4,before,64,14.235,0.5603725406417221
ucac4,before,64,14.256,0.561038881767686
ucac4,before,64,14.280000000000001,0.5617052228936499
ucac4,before,64,14.306000000000001,0.5623766505930945
ucac4,before,64,14.332000000000004,0.5630429917190584
ucac4,before,64,14.355999999999998,0.5637093328450222
ucac4,before,64,14.377,0.5643756739709862
ucac4,before,64,14.399,0.5650420150969501
ucac4,before,64,14.419999999999998,0.565708356222914
ucac4,before,64,14.442,0.5663797839223585
ucac4,before,64,14.467,0.5670461250483224
ucac4,before,64,14.491000000000001,0.5677124661742864
ucac4,before,64,14.514,0.5683788073002503
ucac4,before,64,14.535,0.5690451484262141
ucac4,before,64,14.556999999999999,0.5697114895521781
ucac4,before,64,14.578,0.570377830678142
ucac4,before,64,14.600999999999999,0.5710492583775866
ucac4,before,64,14.621,0.5717155995035504
ucac4,before,64,14.64,0.5723819406295143
ucac4,before,64,14.665,0.5730482817554783
ucac4,before,64,14.689,0.5737146228814421
ucac4,before,64,14.71,0.574380964007406
ucac4,before,64,14.732,0.57504730513337
ucac4,before,64,14.754999999999999,0.5757187328328145
ucac4,before,64,14.778,0.5763850739587784
ucac4,before,64,14.798000000000002,0.5770514150847423
ucac4,before,64,14.821,0.5777177562107062
ucac4,before,64,14.841999999999999,0.5783840973366702
ucac4,before,64,14.863,0.579050438462634
ucac4,before,64,14.886999999999999,0.5797218661620785
ucac4,before,64,14.908000000000001,0.5803882072880425
ucac4,before,64,14.93,0.5810545484140064
ucac4,before,64,14.955,0.5817208895399703
ucac4,before,64,14.979,0.5823872306659342
ucac4,before,64,15.001000000000001,0.5830535717918981
ucac4,before,64,15.027000000000001,0.583719912917862
ucac4,before,64,15.05,0.5843913406173066
ucac4,before,64,15.073999999999998,0.5850576817432704
ucac4,before,64,15.094,0.5857240228692344
ucac4,before,64,15.115000000000002,0.5863903639951983
ucac4,before,64,15.137999999999998,0.5870567051211621
ucac4,before,64,15.162,0.5877230462471261
ucac4,before,64,15.187,0.58838938737309
ucac4,before,64,15.211000000000002,0.5890608150725345
ucac4,before,64,15.233999999999998,0.5897271561984985
ucac4,before,64,15.262,0.5903934973244623
ucac4,before,64,15.280999999999999,0.5910598384504262
ucac4,before,64,15.304,0.5917261795763902
ucac4,before,64,15.328,0.592392520702354
ucac4,before,64,15.353,0.5930639484017987
ucac4,before,64,15.377999999999998,0.5937302895277625
ucac4,before,64,15.399999999999999,0.5943966306537264
ucac4,before,64,15.424000000000003,0.5950629717796904
ucac4,before,64,15.448,0.5957293129056542
ucac4,before,64,15.471,0.5963956540316181
ucac4,before,64,15.495000000000001,0.5970619951575821
ucac4,before,64,15.520999999999999,0.5977334228570266
ucac4,before,64,15.541999999999998,0.5983997639829906
ucac4,before,64,15.563999999999998,0.5990661051089544
ucac4,before,64,15.588999999999999,0.5997324462349183
ucac4,before,64,15.616,0.6003987873608823
ucac4,before,64,15.64,0.6010651284868461
ucac4,before,64,15.664,0.60173146961281
ucac4,before,64,15.688,0.6024028973122546
ucac4,before,64,15.710999999999999,0.6030692384382185
ucac4,before,64,15.732999999999999,0.6037355795641823
ucac4,before,64,15.755999999999997,0.6044019206901463
ucac4,before,64,15.781,0.6050682618161102
ucac4,before,64,15.804999999999998,0.6057346029420742
ucac4,before,64,15.828,0.6064060306415187
ucac4,before,64,15.852,0.6070723717674825
ucac4,before,64,15.870999999999999,0.6077387128934465
ucac4,before,64,15.898,0.6084050540194104
ucac4,before,64,15.925,0.6090713951453742
ucac4,before,64,15.951,0.6097377362713382
ucac4,before,64,15.975000000000001,0.6104040773973021
ucac4,before,64,16.002,0.6110755050967466
ucac4,before,64,16.03,0.6117418462227106
ucac4,before,64,16.051,0.6124081873486744
ucac4,before,64,16.075,0.6130745284746384
ucac4,before,64,16.097,0.6137408696006023
ucac4,before,64,16.122,0.6144072107265661
ucac4,before,64,16.146,0.6150786384260107
ucac4,before,64,16.169999999999998,0.6157449795519746
ucac4,before,64,16.193,0.6164113206779385
ucac4,before,64,16.217,0.6170776618039024
ucac4,before,64,16.240000000000002,0.6177440029298663
ucac4,before,64,16.264,0.6184103440558303
ucac4,before,64,16.289,0.6190766851817942
ucac4,before,64,16.317,0.6197481128812387
ucac4,before,64,16.344,0.6204144540072026
